TrilogyCampusName,ID,Provider Number,loc_code,CompetitorFacilityName,OwnerOperator,Address,City,State,Zip,Latitude,Longitude,GCAccuracy,ServiceLines,HC,AL,MC,IL,SMC,HC_DateOfRoomRates,HC_DateOfNextIncrease,HC_ExpectedRateIncrease,HC_PrivateRoomRate,HC_PrivateDeluxeRoomRate,HC_CompanionSemiPrivateRoomRate,HC_2ndPersonFee,HC_AdultDayRoomRate,HC_AdultNightRoomRate,HC_RehabToHomeRate,AL_DateOfRoomRates,AL_DateOfNextIncrease,AL_ExpectedRateIncrease,AL_StudioPrivateRoomRate,AL_StudioDeluxePrivateRoomRate,AL_1BRPrivateRoomRate,AL_2BRPrivateRoomRate,AL_StudioCompanionRoomRate,AL_1BRCompanionRoomRate,AL_2BRCompanionRoomRate,AL_2ndPersonFee,AL_AdultDayRoomRate,AL_AdultNightRoomRate,MC_DateOfRoomRates,MC_DateOfNextIncrease,MC_ExpectedRateIncrease,MC_ALStudioRoomRate,MC_ALCompanionRoomRate,MC_HCStudioRoomRate,MC_HCCompanionRoomRate,MC_2ndPersonFee,MC_AdultDayRoomRate,MC_AdultNightRoomRate,IL_DateOfRoomRates,IL_DateOfNextIncrease,IL_ExpectedRateIncrease,IL_VillaStudioPrivateRoomRate,IL_Villa1BRPrivateRoomRate,IL_Villa2BRPrivateRoomRate,IL_VillaStudioCompanionRoomRate,IL_Villa1BRCompanionRoomRate,IL_Villa2BRCompanionRoomRate,IL_Villa2ndPersonFee,IL_ILStudioRoomRate,IL_IL1BRRoomRate,IL_IL2BRRoomRate,IL_ILStudioCompanionRoomRate,IL_IL1BRCompanionRoomRate,IL_IL2BRCompanionRoomRate,IL_IL2ndPersonFee,IL_ILAdultDayRoomRate,IL_ILAdultNightRoomRate,SMC_DateOfRoomRates,SMC_DateOfNextIncrease,SMC_ExpectedRateIncrease,SMC_PrivateRoomRate,SMC_PrivateDeluxeRoomRate,SMC_CompanionRoomRate,SMC_2ndPersonFee,HC_Level1,HC_Level2,HC_Level3,HC_Level4,HC_CareLevelAdjustment,AL_Level1,AL_Level2,AL_Level3,AL_Level4,AL_Level5,AL_Level6,AL_CareLevelAdjustment,MC_Level1,MC_Level2,MC_Level3,MC_Level4,MC_Level5,MC_Level6,MC_CareLevelAdjustment,SMC_Level1,SMC_Level2,SMC_Level3,SMC_Level4,SMC_CareLevelAdjustment,HC_MedicationManagement,AL_CommunityFee,AL_DepositAmount,AL_MedicationManagement,MC_CommunityFee,MC_DepositAmount,MC_MedicationManagement,IL_CommunityFee,IL_DepositAmount,IL_MedicationManagement,SMC_MedicationManagement,IL_Comp_Weight,IL_Comp_Care_Adj,IL_Comp_Other_Adj,AL_Comp_Weight,AL_Comp_Care_Adj,AL_Comp_Other_Adj,AL/MC_Comp_Weight,AL/MC_Comp_Care_Adj,AL/MC_Comp_Other_Adj,HC_Comp_Weight,HC_Comp_Care_Adj,HC_Comp_Other_Adj,HC/MC_Comp_Weight,HC/MC_Comp_Care_Adj,HC/MC_Comp_Other_Adj,Origin,Destination,DrivingTime
Springfield FG - 401,10329,366116,401,Springfield Masonic Community,Grand Lodge of Ohio,2655 West National Road,Springfield,OH,45504,39.923617,-83.86085,ROOFTOP,"AL, HC, IL, Skilled-M",True,True,False,True,True,2026-07-14,2022-01-01,,338,,309,,,,,2026-07-14,,,5810,,6230,7370,,,,1240,,,,,,,,,,,,,2026-07-14,,,,,2960,,,,,2160,3020,3820,,,,670,,,2026-07-02,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,included ,,3000,Included ,,,,3000,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,"39.982022,-83.761146","39.923617,-83.860850",13 mins
Springfield FG - 401,9819,365420,401,Essex Of Springfield,,2317 E Home Rd,Springfield,OH,45503,39.95112,-83.770153,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.982022,-83.761146","39.951120,-83.770153",6 mins
Richmond SR - 5173,9911,365557,173,Maple Gardens Rehabilitiation And Nursing Center,,515 S Maple St,Eaton,OH,45320,39.738686,-84.633176,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.863917,-84.895359","39.738686,-84.633176",27 mins
Richmond SR - 5173,3895,155481,173,Arbor Trace Health & Living Community,Cardon,3701 Hodgin Road,Richmond,IN,47374,39.81222,-84.851223,ROOFTOP,"AL, HC, Skilled-M",True,True,False,False,True,2026-07-02,,,505,,321,,,,,2026-07-02,,,4935,5365,5705,,,,,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02,,,351,,,,0,0,0,0,,350,705,1055,1340,,,,,,,,,,,0,0,0,0,,Yes,1200,,yes,,,,,,,yes,0,0,0,0.5,-880,0,0,0,0,0.85,0,0,0,0,0,"39.863917,-84.895359","39.812220,-84.851223",14 mins
Richmond SR - 5173,3808,155332,173,Heritage House Rehabilitation & Health Care Center,,281 S Co Rd 200 E,Connersville,IN,47331,39.63946,-85.10186,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.863917,-84.895359","39.639460,-85.101860",35 mins
Richmond SR - 5173,3766,155264,173,Golden Living Center-golden Rule,,2330 Straightline Pike,Richmond,IN,47374,39.797711,-84.890391,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2025-06-24,,,238,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-24,,,,,224,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,Included,,,,,,,,,,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.863917,-84.895359","39.797711,-84.890391",13 mins
Richmond SR - 5173,10144,365854,173,Greenbriar Nursing Center The,,501 W Lexington Rd,Eaton,OH,45320,39.758504,-84.644785,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.863917,-84.895359","39.758504,-84.644785",24 mins
Richmond SR - 5173,3692,155157,173,Golden Living Center-Richmond AKA Richmond Care Center,Brickyard Health Care,1042 Oak Drive,Richmond,IN,47374,39.847799,-84.886434,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2025-06-24,,,238,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-24,,,0,,224,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,Yes,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.863917,-84.895359","39.847799,-84.886434",5 mins
Richmond SR - 5173,3737,155228,173,Heritage House Of Richmond,,2070 Chester Boulevard,Richmond,IN,47374,39.861868,-84.891559,ROOFTOP,HC,True,False,False,False,False,,,,205,240,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.863917,-84.895359","39.861868,-84.891559",3 mins
Richmond SR - 5173,3739,155230,173,Rosebud Village,American Senior Communities,2050 Chester Boulevard,Richmond,IN,47374,39.861791,-84.893188,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2026-07-02,2025-01-01,4,395,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02,2025-01-01,4,,,280,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,included,,,,,,,,,,included,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,"39.863917,-84.895359","39.861791,-84.893188",3 mins
Richmond SR - 5173,3869,155434,173,Hickory Creek At Connersville,,2600 N Grand Ave,Connersville,IN,47331,39.666894,-85.134621,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.863917,-84.895359","39.666894,-85.134621",37 mins
Mooresville - 5174,3872,155442,174,Hickory Creek At Franklin,,1130 N Main St,Franklin,IN,46131,39.491079,-86.060629,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.491079,-86.060629",31 mins
Mooresville - 5174,3866,155428,174,Meridian Nursing And Rehabilitation Center,,2102 S Meridian St,Indianapolis,IN,46225,39.738808,-86.159146,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.738808,-86.159146",28 mins
Mooresville - 5174,3754,155247,174,Manorcare Health Services,,8549 S Madison Ave,Indianapolis,IN,46227,39.643475,-86.118282,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.643475,-86.118282",29 mins
Mooresville - 5174,3749,155241,174,Forest Creek Village,,525 E Thompson,Indianapolis,IN,46227,39.692902,-86.157753,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.692902,-86.157753",23 mins
Mooresville - 5174,3803,155327,174,University Heights Health And Living Community,,1380 E County Line Rd S,Indianapolis,IN,46227,39.636761,-86.068292,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.636761,-86.068292",30 mins
Mooresville - 5174,3676,155132,174,Danville Regional Rehabilitation,American Senior Communities ,255 Meadow Drive,Danville,IN,46122,39.763703,-86.498628,ROOFTOP,HC,True,False,False,False,False,2021-06-25,,,255,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.763703,-86.498628",32 mins
Mooresville - 5174,3681,155138,174,Golden Living Center-indianapolis,,2860 Churchman Ave,Indianapolis,IN,46203,39.740653,-86.121247,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.740653,-86.121247",28 mins
Mooresville - 5174,4145,155821,174,Aspen Trace Health & Living Community,,3154 S State Rd 135,Greenwood,IN,46143,39.568688,-86.158932,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.568688,-86.158932",20 mins
Mooresville - 5174,4147,155823,174,Southpointe Healthcare Center,,4904 War Admiral Dr,Indianapolis,IN,46237,39.6411,-86.0861,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.641100,-86.086100",32 mins
Mooresville - 5174,3720,155206,174,Brownsburg Health Care Center,,1010 Hornaday Rd,Brownsburg,IN,46112,39.830432,-86.382414,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.830432,-86.382414",34 mins
Mooresville - 5174,3727,155215,174,Plainfield Health Care Center,,3700 Clarks Creek Rd,Plainfield,IN,46168,39.706886,-86.371027,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.706886,-86.371027",18 mins
Mooresville - 5174,3999,155664,174,Eagle Creek Healthcare Center,,4102 Shore Dr,Indianapolis,IN,46254,39.82898,-86.28057,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.828980,-86.280570",27 mins
Mooresville - 5174,4076,155751,174,Meadow Lakes,American Senior Communities,1109 East Hadley Road,Mooresville,IN,46158,39.610096,-86.335743,RANGE_INTERPOLATED,"AL, HC, IL, Skilled-M",True,True,False,True,True,2026-07-02,2025-01-01,5,655,,318,,,,,2026-07-02,2025-01-01,5,3268,3381,3552,4340,,,,150,,,,,,,,,,,,,2024-01-01,2024-01-01,0,0,2200,2675,,,,,,,,,,,,,,2026-07-07,2025-01-01,5,,,336,,0,0,0,0,,815,1290,1750,2300,2850,3350,,,,,,,,,0,0,0,0,,yes,2000,1500,0,,,,500,2310,0,yes,0,0,0,0.5,689,0,0,0,0,0.25,-55,0,0,0,0,"39.610457,-86.354043","39.610096,-86.335743",3 mins
Mooresville - 5174,3656,155077,174,Lakeview Manor,,45 Beachway Dr,Indianapolis,IN,46224,39.76845,-86.26438,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.768450,-86.264380",23 mins
Mooresville - 5174,3849,155389,174,Westpark A Waters Community,,1316 N Tibbs Ave,Indianapolis,IN,46222,39.78552,-86.21632,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.785520,-86.216320",28 mins
Mooresville - 5174,3653,155072,174,Beech Grove Meadows,,2002 Albany Ave,Beech Grove,IN,46107,39.72394,-86.10535,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.723940,-86.105350",28 mins
Mooresville - 5174,3640,155029,174,Community Nursing And Rehabilitation Center,American Senior Communities,5600 East 16th Street,Indianapolis,IN,46218,39.789325,-86.072308,ROOFTOP,HC,True,False,False,False,False,2025-06-20,,,290,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.789325,-86.072308",36 mins
Mooresville - 5174,4150,155826,174,Evergreen Crossing And The Lofts,,5404 Georgetown Rd,Indianapolis,IN,46254,39.850396,-86.242699,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.850396,-86.242699",31 mins
Mooresville - 5174,3786,155291,174,Eagle Valley Meadows,,3017 Valley Farms Rd,Indianapolis,IN,46214,39.80876,-86.30145,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.808760,-86.301450",26 mins
Mooresville - 5174,3745,155236,174,Avon Health and Living ,TLC Management,76 North Avon Avenue,Avon,IN,46123,39.7633,-86.400229,ROOFTOP,"AL, HC, IL, Skilled-M",True,True,False,True,True,2025-06-01,2025-01-01,2,420,0,291,0,0,0,349,2025-06-01,2025-01-01,2,0,0,3880,4095,0,,,800,0,0,,2020-01-03,2,,,,,,,,2025-06-01,,,0,2875,3055,,,0,,0,2875,3055,,,,,,,2025-06-01,,,0,0,300,,0,0,0,0,,0,500,1000,1500,0,0,,,,,,,,,,,,,,0,1500,500,0,,,,500,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.763300,-86.400229",27 mins
Mooresville - 5174,3746,155237,174,Bethany Village,,3518 S Shelby St,Indianapolis,IN,46227,39.71479,-86.14043,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.714790,-86.140430",26 mins
Mooresville - 5174,3988,155651,174,Homeview Center Of Franklin,Riverview Hospital,651 South State Street,Franklin,IN,46131,39.474106,-86.045073,ROOFTOP,"HC, Skilled-M",True,False,False,False,True,2018-01-01,2019-01-01,1,216,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-01,2019-01-01,1,2016,,206,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.474106,-86.045073",33 mins
Mooresville - 5174,3736,155226,174,North Capitol Nursing & Rehabilitation Center,,2010 N Capitol Ave,Indianapolis,IN,46202,39.793286,-86.161612,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.793286,-86.161612",33 mins
Mooresville - 5174,4172,155848,174,Enmotion Recovery Care,,1000 E Main St,Danville,IN,46122,39.75757,-86.506768,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.757570,-86.506768",31 mins
Mooresville - 5174,4096,155771,174,Franklin United Methodist Community Res & Com Care,,1070 W Jefferson St,Franklin,IN,46131,39.480081,-86.066323,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.480081,-86.066323",29 mins
Mooresville - 5174,4105,155780,174,Madison Health Care Center,,7465 Madison Ave,Indianapolis,IN,46227,39.726488,-86.152335,street,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.726488,-86.152335",26 mins
Mooresville - 5174,4131,155807,174,Rural Health Care Center,,1747 N Rural St,Indianapolis,IN,46218,39.790632,-86.116453,address,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.790632,-86.116453",37 mins
Mooresville - 5174,4138,155814,174,Brooke Knoll Village,Magnolia Health,1108 Kingwood Drive,Avon,IN,46123,39.779728,-86.350429,ROOFTOP,HC,True,False,False,False,False,2025-06-24,2025-01-01,2,389,0,314,0,0,0,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.779728,-86.350429",29 mins
Mooresville - 5174,15496,,174,Sugar Grove,Capitol,5865 Sugar Lane,Plainfield,IN,46168,39.689987,-86.420945,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2026-07-08,,2,3465,0,3885,4675,0,0,0,750,0,0,2026-07-08,,,5775,5195,,,,,,2026-07-08,,,0,2350,2850,,,0,,0,2350,2850,,,,,,,,,,,,,,,,,,,350,700,1100,1500,,,,350,700,1100,1500,,,,,,,,,,2000,,0,2000,,0,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.689987,-86.420945",18 mins
Mooresville - 5174,22882,,174,Woodland Terrace - Danville,New Perspective,200 Arbor Lane,Danville,IN,46122,39.760203,-86.480672,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2024-09-05,2025-08-01,2,3320,,3860,4560,,,,,,,2024-09-05,2025-08-01,2,3835,,,,,,,2024-09-05,2025-08-01,2,,,,,,,,2220,2525,3255,,,,,,,,,,,,,,,,,,,1491,2129,2799,3437,4107,4776,,1308,2129,2951,3772,,,,,,,,,,2500,500,400-800,2500,500,400-800,2500,500,Not Available on IL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.760203,-86.480672",32 mins
Mooresville - 5174,21775,,174,Harmony at Avon,,2141 Dan Jones Road,Avon,IN,46123,39.794558,-86.380119,ROOFTOP,"AL, AL-MC, IL",False,True,True,True,False,,,,,,,,,,,2026-07-06,,3,3765,,4295,5365,,,,,,,2026-07-06,,3,6915,0,,,,,,2026-07-06,,,,3530,,,,,,,3530,4890,,,,,,,,,,,,,,,,,,,625,1040,1455,1975,2495,,,500,,,,,,,,,,,,,3500,1500,,3500,1500,0,3500,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.794558,-86.380119",32 mins
Mooresville - 5174,20679,,174,The Waters of Martinsville,,2055 Heritage Dr,Martinsville,IN,46151,39.407164,-86.431494,ROOFTOP,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.407164,-86.431494",24 mins
Mooresville - 5174,15489,,174,Compass Park,Indiana Masonic Homes,690 State Street,Franklin,IN,46131,39.472929,-86.044727,RANGE_INTERPOLATED,HC,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.610457,-86.354043","39.472929,-86.044727",33 mins
Kalida - 406,15433,,406,Kessler Estates,Kessler Estates ,2075 North Eastown Road,Elida,OH,45807,40.766373,-84.166414,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2026-06-26,2024-01-01,,4995,5295,5995,,,,,,,,2026-06-26,,,6295,5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,,,,,3400,,175,,,,,1600,,,,,,,,2500,0,Yes,2500,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.981933,-84.185521","40.766373,-84.166414",24 mins
Kalida - 406,16626,,406,Burton's Ridge,HCF Management ,2651 Fort Amanda Road,Lima,OH,45804,40.70328,-84.149408,ROOFTOP,AL-MC,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,2020-07-31,2021-01-01,,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.981933,-84.185521","40.703280,-84.149408",33 mins
Kalida - 406,15428,,406,Burton's Ridge,HCF Management ,2651 Fort Amanda Road,Lima,OH,45804,40.703067,-84.14924,ROOFTOP,"AL, AL-MC",False,True,True,False,False,,,,,,,,,,,2025-06-27,2024-01-01,,4880,,5870,,,,,,,,2025-06-27,2024-01-01,,5880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.981933,-84.185521","40.703067,-84.149240",33 mins
Kalida - 406,10440,366255,406,Vancrest Health Care Ctr Of Ho,Vancrest,600 Joe E Brown Avenue,Holgate,OH,43527,41.25444,-84.122439,ROOFTOP,"AL, HC",True,True,False,False,False,2026-06-14,,,346,,311,,,,,2026-06-14,,,4560,,5850,,,,,2310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5000,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.981933,-84.185521","41.254440,-84.122439",29 mins
