PKDate1,DisplayDept,DisplayPayer,BudgetResidentCensus,ActualResidentCensus,Textbox5,AvailableBeds,AvailableUnits,Budgeted_Occupied_Units,Units_Beds_Occupied,Unit_Bed_Vacancy,ADC,PADC,MTD_MCAdmits,MTD_MCDisch,Prior_MCAdmits,Prior_MCDisch,Licenensed_Beds_Units12,Unlicenensed_Beds_Units8,BudgetResidentCensus1,ActualResidentCensus1,Textbox29,AvailableBeds1,AvailableUnits1,Budgeted_Occupied_Units1,Units_Beds_Occupied1,Unit_Bed_Vacancy1,Textbox98,Textbox101,ADC1,PADC1,MTD_MCAdmits1,MTD_MCDisch1,Prior_MCAdmits1,Prior_MCDisch1,Licenensed_Beds_Units13,Unlicenensed_Beds_Units18,Textbox106,ActualResidentCensus2,Textbox108,AvailableBeds2,AvailableUnits2,Budgeted_Occupied_Units2,Units_Beds_Occupied2,Unit_Bed_Vacancy2,Textbox105,Textbox115,ADC2,PADC2,MTD_MCAdmits2,MTD_MCDisch2,Prior_MCAdmits2,Prior_MCDisch2,Licenensed_Beds_Units14,Unlicenensed_Beds_Units19
North Indiana,01-HC,BEDHOLDS,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,248,245,(3),265,0,248,245,20,93.61%,92.45%,250,248,55,48,94,86,265,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,01-HC,CONVERSIONS,5,5,0,0,0,0,5,0,6,6,2,1,0,1,5,0,248,245,(3),265,0,248,245,20,93.61%,92.45%,250,248,55,48,94,86,265,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,248,245,(3),265,0,248,245,20,93.61%,92.45%,250,248,55,48,94,86,265,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,02-HC Legacy,PRIVATE PAY,11,10,(1),36,0,32,10,0,9,10,0,1,2,1,10,0,31,34,3,36,0,32,34,2,87.61%,94.44%,33,33,2,4,10,5,36,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,02-HC Legacy,HOSPICE,1,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,31,34,3,36,0,32,34,2,87.61%,94.44%,33,33,2,4,10,5,36,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,02-HC Legacy,MEDICARE,2,2,0,0,0,0,2,0,3,2,1,0,3,2,2,0,31,34,3,36,0,32,34,2,87.61%,94.44%,33,33,2,4,10,5,36,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,02-HC Legacy,MEDICARE ADVANTAGE,2,3,1,0,0,0,3,0,2,1,0,2,4,0,3,0,31,34,3,36,0,32,34,2,87.61%,94.44%,33,33,2,4,10,5,36,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,02-HC Legacy,MEDICAID,16,16,0,0,0,0,16,0,15,16,0,0,0,1,16,0,31,34,3,36,0,32,34,2,87.61%,94.44%,33,33,2,4,10,5,36,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,02-HC Legacy,CONVERSIONS,0,2,2,0,0,0,2,0,2,2,1,1,1,1,2,0,31,34,3,36,0,32,34,2,87.61%,94.44%,33,33,2,4,10,5,36,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,02-HC Legacy,UNOCCUPIED,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,31,34,3,36,0,32,34,2,87.61%,94.44%,33,33,2,4,10,5,36,0,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,03-AL,PRIVATE PAY,151,140,(11),0,186,173,140,0,136,137,0,3,5,3,138,2,188,183,(5),0,186,173,168,18,92.80%,90.32%,182,182,5,5,8,8,184,23,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,03-AL,MEDICAID,22,26,4,0,0,0,26,0,28,26,4,0,2,3,26,0,188,183,(5),0,186,173,168,18,92.80%,90.32%,182,182,5,5,8,8,184,23,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,03-AL,BEDHOLDS,0,2,2,0,0,0,2,0,3,4,1,1,1,2,2,0,188,183,(5),0,186,173,168,18,92.80%,90.32%,182,182,5,5,8,8,184,23,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,03-AL,2ND OCCUPANT,15,15,0,0,0,0,0,0,15,15,0,1,0,0,0,15,188,183,(5),0,186,173,168,18,92.80%,90.32%,182,182,5,5,8,8,184,23,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,03-AL,UNOCCUPIED,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,6,188,183,(5),0,186,173,168,18,92.80%,90.32%,182,182,5,5,8,8,184,23,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,03-AL Legacy,LEGACY - PVT PAY,66,65,(1),0,70,66,65,0,67,65,2,1,2,3,65,0,66,67,1,0,70,66,65,5,94.57%,92.86%,68,69,2,2,4,6,70,7,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,03-AL Legacy,LEGACY - BEDHOLDS,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,66,67,1,0,70,66,65,5,94.57%,92.86%,68,69,2,2,4,6,70,7,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,03-AL Legacy,LEGACY - 2ND OCCUPANT,0,2,2,0,0,0,0,0,1,2,0,1,1,0,0,2,66,67,1,0,70,66,65,5,94.57%,92.86%,68,69,2,2,4,6,70,7,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Indiana,03-AL Legacy,LEGACY - UNOCCUPIED,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,66,67,1,0,70,66,65,5,94.57%,92.86%,68,69,2,2,4,6,70,7,533,529,(4),301,256,518,512,45,93.07%,91.92%,532,531,64,59,116,105,555,30,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,01-HC,PRIVATE PAY,160,198,38,855,0,784,198,0,197,198,8,23,21,50,198,0,784,787,3,855,0,784,787,65,91.69%,92.05%,778,785,113,121,261,247,852,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,01-HC,HOSPICE,30,36,6,0,0,0,36,0,33,33,1,7,0,9,36,0,784,787,3,855,0,784,787,65,91.69%,92.05%,778,785,113,121,261,247,852,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,01-HC,MANAGED CARE,2,9,7,0,0,0,9,0,8,6,8,8,16,8,9,0,784,787,3,855,0,784,787,65,91.69%,92.05%,778,785,113,121,261,247,852,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,01-HC,MEDICARE,144,120,(24),0,0,0,120,0,111,118,45,37,120,90,120,0,784,787,3,855,0,784,787,65,91.69%,92.05%,778,785,113,121,261,247,852,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,01-HC,MEDICARE ADVANTAGE,82,64,(18),0,0,0,64,0,66,63,46,34,91,68,64,0,784,787,3,855,0,784,787,65,91.69%,92.05%,778,785,113,121,261,247,852,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,01-HC,MEDICAID,366,353,(13),0,0,0,353,0,353,357,5,10,10,10,353,0,784,787,3,855,0,784,787,65,91.69%,92.05%,778,785,113,121,261,247,852,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,01-HC,BEDHOLDS,0,7,7,0,0,0,7,0,11,10,0,2,3,12,7,0,784,787,3,855,0,784,787,65,91.69%,92.05%,778,785,113,121,261,247,852,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,65,0,0,0,0,0,0,65,0,784,787,3,855,0,784,787,65,91.69%,92.05%,778,785,113,121,261,247,852,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,02-HC Legacy,PRIVATE PAY,12,23,11,51,0,46,23,0,22,21,0,0,3,0,23,0,46,51,5,51,0,46,51,0,90.04%,100.00%,49,48,0,1,5,2,51,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,02-HC Legacy,HOSPICE,3,2,(1),0,0,0,2,0,2,3,0,0,0,2,2,0,46,51,5,51,0,46,51,0,90.04%,100.00%,49,48,0,1,5,2,51,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,02-HC Legacy,MEDICARE,3,0,(3),0,0,0,0,0,0,0,0,0,1,0,0,0,46,51,5,51,0,46,51,0,90.04%,100.00%,49,48,0,1,5,2,51,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,02-HC Legacy,MEDICARE ADVANTAGE,2,1,(1),0,0,0,1,0,0,1,0,0,1,0,1,0,46,51,5,51,0,46,51,0,90.04%,100.00%,49,48,0,1,5,2,51,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,02-HC Legacy,MEDICAID,26,25,(1),0,0,0,25,0,24,24,0,1,0,0,25,0,46,51,5,51,0,46,51,0,90.04%,100.00%,49,48,0,1,5,2,51,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,02-HC Legacy,LEGACY - BEDHOLDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,5,51,0,46,51,0,90.04%,100.00%,49,48,0,1,5,2,51,0,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL,PRIVATE PAY,278,257,(21),0,353,327,257,0,257,249,7,3,10,8,257,0,341,333,(8),0,353,327,316,25,92.54%,89.52%,335,329,11,5,24,21,341,18,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL,MEDICAID,50,49,(1),0,0,0,49,0,49,50,3,2,5,8,49,0,341,333,(8),0,353,327,316,25,92.54%,89.52%,335,329,11,5,24,21,341,18,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL,BEDHOLDS,0,11,11,0,0,0,10,0,14,15,1,0,6,4,10,1,341,333,(8),0,353,327,316,25,92.54%,89.52%,335,329,11,5,24,21,341,18,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL,2ND OCCUPANT,14,16,2,0,0,0,0,0,16,15,0,0,3,1,0,16,341,333,(8),0,353,327,316,25,92.54%,89.52%,335,329,11,5,24,21,341,18,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL,UNOCCUPIED,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,1,341,333,(8),0,353,327,316,25,92.54%,89.52%,335,329,11,5,24,21,341,18,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL Legacy,LEGACY - PVT PAY,80,88,8,0,96,87,88,0,86,87,2,3,4,3,88,0,87,96,9,0,96,87,93,3,90.53%,96.88%,96,96,4,3,5,4,96,3,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL Legacy,LEGACY - MEDICAID,6,4,(2),0,0,0,4,0,4,4,1,0,0,0,4,0,87,96,9,0,96,87,93,3,90.53%,96.88%,96,96,4,3,5,4,96,3,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL Legacy,LEGACY - BEDHOLDS,0,2,2,0,0,0,1,0,4,3,0,0,0,1,1,1,87,96,9,0,96,87,93,3,90.53%,96.88%,96,96,4,3,5,4,96,3,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL Legacy,LEGACY - 2ND OCCUPANT,1,2,1,0,0,0,0,0,2,2,1,0,1,0,0,2,87,96,9,0,96,87,93,3,90.53%,96.88%,96,96,4,3,5,4,96,3,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,03-AL Legacy,LEGACY - UNOCCUPIED,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,87,96,9,0,96,87,93,3,90.53%,96.88%,96,96,4,3,5,4,96,3,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,05-IL,PRIVATE PAY,112,122,10,0,125,112,122,0,123,119,1,0,9,1,69,53,120,136,16,0,125,112,122,3,89.52%,97.60%,138,131,2,1,11,1,70,69,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,05-IL,2ND OCCUPANT,8,14,6,0,0,0,0,0,15,13,1,1,2,0,0,14,120,136,16,0,125,112,122,3,89.52%,97.60%,138,131,2,1,11,1,70,69,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,05-IL,UNOCCUPIED,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,120,136,16,0,125,112,122,3,89.52%,97.60%,138,131,2,1,11,1,70,69,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,06-SL,PRIVATE PAY,22,20,(2),0,24,22,20,0,20,20,0,0,0,0,20,0,26,23,(3),0,24,22,21,0,91.67%,87.50%,23,24,0,0,2,0,21,2,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,06-SL,BEDHOLDS,0,1,1,0,0,0,1,0,1,1,0,0,2,0,1,0,26,23,(3),0,24,22,21,0,91.67%,87.50%,23,24,0,0,2,0,21,2,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
North Ohio With Kingston,06-SL,2ND OCCUPANT,4,2,(2),0,0,0,0,0,2,2,0,0,0,0,0,2,26,23,(3),0,24,22,21,0,91.67%,87.50%,23,24,0,0,2,0,21,2,"1,404","1,426",22,906,598,"1,377","1,390",96,91.58%,92.42%,"1,419","1,413",130,131,308,275,"1,431",92,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Northwest Indiana,01-HC,PRIVATE PAY,55,47,(8),327,0,296,47,0,47,45,4,8,9,15,47,0,296,271,(25),327,0,296,271,56,90.56%,82.87%,271,277,71,67,124,141,327,0,571,548,(23),355,256,562,534,77,92.05%,87.40%,546,553,80,78,142,153,611,15,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Northwest Indiana,01-HC,HOSPICE,12,11,(1),0,0,0,11,0,9,11,0,2,0,1,11,0,296,271,(25),327,0,296,271,56,90.56%,82.87%,271,277,71,67,124,141,327,0,571,548,(23),355,256,562,534,77,92.05%,87.40%,546,553,80,78,142,153,611,15,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Northwest Indiana,01-HC,MANAGED CARE,1,2,1,0,0,0,2,0,2,2,3,3,8,7,2,0,296,271,(25),327,0,296,271,56,90.56%,82.87%,271,277,71,67,124,141,327,0,571,548,(23),355,256,562,534,77,92.05%,87.40%,546,553,80,78,142,153,611,15,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Northwest Indiana,01-HC,MEDICARE,67,52,(15),0,0,0,52,0,56,57,34,26,54,63,52,0,296,271,(25),327,0,296,271,56,90.56%,82.87%,271,277,71,67,124,141,327,0,571,548,(23),355,256,562,534,77,92.05%,87.40%,546,553,80,78,142,153,611,15,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Northwest Indiana,01-HC,MEDICARE ADVANTAGE,29,27,(2),0,0,0,27,0,24,28,26,22,44,41,27,0,296,271,(25),327,0,296,271,56,90.56%,82.87%,271,277,71,67,124,141,327,0,571,548,(23),355,256,562,534,77,92.05%,87.40%,546,553,80,78,142,153,611,15,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Northwest Indiana,01-HC,MEDICAID,132,132,0,0,0,0,132,0,132,134,4,5,9,13,132,0,296,271,(25),327,0,296,271,56,90.56%,82.87%,271,277,71,67,124,141,327,0,571,548,(23),355,256,562,534,77,92.05%,87.40%,546,553,80,78,142,153,611,15,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Northwest Indiana,01-HC,BEDHOLDS,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,296,271,(25),327,0,296,271,56,90.56%,82.87%,271,277,71,67,124,141,327,0,571,548,(23),355,256,562,534,77,92.05%,87.40%,546,553,80,78,142,153,611,15,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Northwest Indiana,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,56,0,0,0,0,0,0,56,0,296,271,(25),327,0,296,271,56,90.56%,82.87%,271,277,71,67,124,141,327,0,571,548,(23),355,256,562,534,77,92.05%,87.40%,546,553,80,78,142,153,611,15,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
Northwest Indiana,02-HC Legacy,PRIVATE PAY,15,11,(4),28,0,26,11,0,12,12,1,0,0,1,11,0,26,27,1,28,0,26,27,1,92.99%,96.43%,26,27,1,2,1,2,28,0,571,548,(23),355,256,562,534,77,92.05%,87.40%,546,553,80,78,142,153,611,15,"14,239","14,217",(22),"8,175","7,144","13,944","13,858","1,420",91.03%,90.46%,"14,225","14,171","2,180","2,123","4,578","4,457","14,582","1,114"
