FacilityName,FacilityCustomerID,BedTypeDescription,LevelofCare,RoomChargeDescription,BasePriceBeginDate,BasePrice,BasePriceChargeBy,PayerBeginDate,PayerName,PayerChargeBy,Proration,RevenueCode,AllowableCharge,AllowablePercent,HospBedHoldRate,HospBedHoldPercent,TherBedHoldRate,TherBedHoldPercent,RevenueAccount,ContractualAccount,CopayContractualAccount
Smiths Mill Health Campus AL,~14-0438-AL,2 FL 1BR;B Vw;B Loc;B Sz,SL Respite - Single Occupant,ROOM CHARGE,5/1/2025,149,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
Smiths Mill Health Campus AL,~14-0438-AL,Legacy-Compan;A Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,299,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Smiths Mill Health Campus AL,~14-0438-AL,Legacy-Compan;A Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,299,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Smiths Mill Health Campus AL,~14-0438-AL,Legacy-Compan;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,289,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Smiths Mill Health Campus AL,~14-0438-AL,Legacy-Compan;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,289,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Smiths Mill Health Campus AL,~14-0438-AL,Legacy-Compan;C Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,279,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Smiths Mill Health Campus AL,~14-0438-AL,Legacy-Compan;C Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,279,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Smiths Mill Health Campus SL,~14-0438-SL,1BR;A Vw;B Loc;A Sz,Respite - Single Occupant,Room Charge,5/1/2025,149,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
Smiths Mill Health Campus SL,~14-0438-SL,1BR;A Vw;B Loc;B Sz,Respite - Single Occupant,Room Charge,5/1/2025,139,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
Smiths Mill Health Campus SL,~14-0438-SL,1BR;A Vw;C Loc;B Sz,Respite - Single Occupant,Room Charge,5/1/2025,129,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
Smiths Mill Health Campus SL,~14-0438-SL,1BR;B Vw;A Loc;B Sz,Respite - Single Occupant,Room Charge,5/1/2025,139,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
Smiths Mill Health Campus SL,~14-0438-SL,1BR;B Vw;C Loc;B Sz,Respite - Single Occupant,Room Charge,5/1/2025,129,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
Smiths Mill Health Campus SL,~14-0438-SL,1BR;C Vw;B Loc;C Sz,Respite - Single Occupant,Room Charge,5/1/2025,119,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
Springhurst Health Campus AL,~18-0125-AL,Legacy Bldng - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,299,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Springhurst Health Campus AL,~18-0125-AL,Legacy Bldng - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,299,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
St. Andrews Health Campus AL,~18-0120-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,289,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Andrews Health Campus AL,~18-0120-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,289,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Andrews Health Campus AL,~18-0120-AL,Studio - Double,Respite - Single Occupant,Room Charge,5/1/2025,229,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Andrews Health Campus AL,~18-0120-AL,Studio - Double,Respite - Single Occupant,Room Charge,5/1/2025,229,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Andrews Health Campus AL,~18-0120-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,229,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Andrews Health Campus AL,~18-0120-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,229,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Charles Health Campus AL,~18-0108-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Charles Health Campus AL,~18-0108-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Charles Health Campus AL,~18-0108-AL,One Bedroom,Respite - Single Occupant,Room Charge,5/1/2025,279,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Charles Health Campus AL,~18-0108-AL,One Bedroom,Respite - Single Occupant,Room Charge,5/1/2025,279,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Charles Health Campus AL,~18-0108-AL,Studio - Private,Respite - Single Occupant,Room Charge,5/1/2025,229,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
St. Charles Health Campus AL,~18-0108-AL,Studio - Private,Respite - Single Occupant,Room Charge,5/1/2025,229,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Stonegate Health Campus AL,~14-0506-AL,Legacy Lane - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,319,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Stonegate Health Campus AL,~14-0506-AL,Legacy Lane - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,319,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Stonegate Health Campus AL,~14-0506-AL,Legacy Lane - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Stonegate Health Campus AL,~14-0506-AL,Legacy Lane - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
The Glen AL,~14-0434-AL,Compan;A Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,319,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Compan;A Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,319,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Compan;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,329,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Compan;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,329,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;A Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;A Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;A Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;A Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;B Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;B Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;B Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen AL,~14-0434-AL,Studio;B Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Glen SL,~14-0434-SL,Studio;A Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,119,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
The Glen SL,~14-0434-SL,Studio;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,129,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
The Heritage AL,~14-0408-AL,Legacy Bldng - Companion,Respite - Single Occupant,Room Charge,5/1/2025,309,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
The Heritage AL,~14-0408-AL,Legacy Bldng - Companion,Respite - Single Occupant,Room Charge,5/1/2025,309,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
The Meadows of Delphos - AL,~14-0407-AL,Compan;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Compan;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Compan;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Compan;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Compan;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Compan;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Compan;C Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Compan;C Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;A Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,159,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;A Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,159,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;B Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,159,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;B Vw;C Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,159,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;C Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Meadows of Delphos - AL,~14-0407-AL,Studio;C Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Compan;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,279,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Compan;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,279,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Compan;C Vw;C Loc;A Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,279,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Compan;C Vw;C Loc;A Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,279,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Compan;C Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Compan;C Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;C Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;C Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;C Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;C Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;C Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont AL,~14-0519-AL,Studio;C Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Belmont SL,~14-0519-SL,1BR;A Vw;B Loc;A Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
The Oaks at Belmont SL,~14-0519-SL,1BR;A Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
The Oaks at Belmont SL,~14-0519-SL,1BR;B Vw;B Loc;A Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
The Oaks at Belmont SL,~14-0519-SL,1BR;B Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
The Oaks at Belmont SL,~14-0519-SL,1BR;C Vw;B Loc;A Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
The Oaks at Belmont SL,~14-0519-SL,1BR;C Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
The Oaks at Belmont SL,~14-0519-SL,1BR;C Vw;B Loc;C Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private SL,Daily,None,,0,100,0,100,0,100,~C06-41047,~C06-41047,~C06-41047
The Oaks at Bethesda AL,~14-0425-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Bethesda AL,~14-0425-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Bethesda AL,~14-0425-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,209,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Bethesda AL,~14-0425-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,209,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Byron Center AL,~14-0518-AL,Compan;A Vw;C Loc;A Sz,Respite - Single Occupant,Room Charge,5/1/2025,319,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Byron Center AL,~14-0518-AL,Compan;A Vw;C Loc;A Sz,Respite - Single Occupant,Room Charge,5/1/2025,319,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Byron Center AL,~14-0518-AL,Compan;B Vw;C Loc;B Sz,Respite - Single Occupant,Room Charge,5/1/2025,299,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Byron Center AL,~14-0518-AL,Compan;B Vw;C Loc;B Sz,Respite - Single Occupant,Room Charge,5/1/2025,299,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
The Oaks at Byron Center AL,~14-0518-AL,Compan;C Vw;C Loc;B Sz,Respite - Single Occupant,Room Charge,5/1/2025,289,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
